County,Community,DataProvider,Site,Latitude,Longitude,Elevation,Instrument,MonitorId,ParameterId,Parameter,MeasurementStartTime,MeasuredValue,AdjustedValue,Units,AdjustmentDesc,DataProviderFlag,LowerLimitCheck,UpperLimitCheck,RepeatingValueCheck,SpikeCheck,PreliminaryQCResult,VerifiedByProvider,LastUpdateDate
Los Angeles,"East Los Angeles, Boyle Heights",South Coast AQMD,Resurrection Church,34.0223,-118.2060,67,Teledyne M651,M651-3501,87101,Total Particle Count,09/22/2019 08:00:00,15.385,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"East Los Angeles, Boyle Heights",South Coast AQMD,Resurrection Church,34.0223,-118.2060,67,Teledyne M651,M651-3501,87101,Total Particle Count,09/22/2019 09:00:00,14.8249,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"East Los Angeles, Boyle Heights",South Coast AQMD,Resurrection Church,34.0223,-118.2060,67,Teledyne M651,M651-3501,87101,Total Particle Count,09/22/2019 10:00:00,14.1184,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"East Los Angeles, Boyle Heights",South Coast AQMD,Resurrection Church,34.0223,-118.2060,67,Teledyne M651,M651-3501,87101,Total Particle Count,09/22/2019 11:00:00,14.305,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"East Los Angeles, Boyle Heights",South Coast AQMD,Resurrection Church,34.0223,-118.2060,67,Teledyne M651,M651-3501,87101,Total Particle Count,09/22/2019 12:00:00,14.7209,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"East Los Angeles, Boyle Heights",South Coast AQMD,Resurrection Church,34.0223,-118.2060,67,Teledyne M651,M651-3501,87101,Total Particle Count,09/22/2019 13:00:00,13.0367,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"East Los Angeles, Boyle Heights",South Coast AQMD,Resurrection Church,34.0223,-118.2060,67,Teledyne M651,M651-3501,87101,Total Particle Count,09/22/2019 14:00:00,16.6299,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"East Los Angeles, Boyle Heights",South Coast AQMD,Resurrection Church,34.0223,-118.2060,67,Teledyne M651,M651-3501,87101,Total Particle Count,09/22/2019 15:00:00,29.1816,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"East Los Angeles, Boyle Heights",South Coast AQMD,Resurrection Church,34.0223,-118.2060,67,Teledyne M651,M651-3501,87101,Total Particle Count,09/22/2019 16:00:00,19.0366,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"East Los Angeles, Boyle Heights",South Coast AQMD,Resurrection Church,34.0223,-118.2060,67,Teledyne M651,M651-3501,87101,Total Particle Count,09/22/2019 17:00:00,11.42,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"East Los Angeles, Boyle Heights",South Coast AQMD,Resurrection Church,34.0223,-118.2060,67,Teledyne M651,M651-3501,87101,Total Particle Count,09/22/2019 18:00:00,13.2961,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"East Los Angeles, Boyle Heights",South Coast AQMD,Resurrection Church,34.0223,-118.2060,67,Teledyne M651,M651-3501,87101,Total Particle Count,09/22/2019 19:00:00,10.4511,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"East Los Angeles, Boyle Heights",South Coast AQMD,Resurrection Church,34.0223,-118.2060,67,Teledyne M651,M651-3501,87101,Total Particle Count,09/22/2019 20:00:00,16.4799,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"East Los Angeles, Boyle Heights",South Coast AQMD,Resurrection Church,34.0223,-118.2060,67,Teledyne M651,M651-3501,87101,Total Particle Count,09/22/2019 21:00:00,16.9891,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"East Los Angeles, Boyle Heights",South Coast AQMD,Resurrection Church,34.0223,-118.2060,67,Teledyne M651,M651-3501,87101,Total Particle Count,09/22/2019 22:00:00,12.7241,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"East Los Angeles, Boyle Heights",South Coast AQMD,Resurrection Church,34.0223,-118.2060,67,Teledyne M651,M651-3501,87101,Total Particle Count,09/22/2019 23:00:00,15.2791,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"East Los Angeles, Boyle Heights",South Coast AQMD,Resurrection Church,34.0223,-118.2060,67,Teledyne M651,M651-3501,87101,Total Particle Count,09/23/2019 00:00:00,17.4141,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"East Los Angeles, Boyle Heights",South Coast AQMD,Resurrection Church,34.0223,-118.2060,67,Teledyne M651,M651-3501,87101,Total Particle Count,09/23/2019 01:00:00,18.2908,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"East Los Angeles, Boyle Heights",South Coast AQMD,Resurrection Church,34.0223,-118.2060,67,Teledyne M651,M651-3501,87101,Total Particle Count,09/23/2019 02:00:00,20.4133,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"East Los Angeles, Boyle Heights",South Coast AQMD,Resurrection Church,34.0223,-118.2060,67,Teledyne M651,M651-3501,87101,Total Particle Count,09/23/2019 03:00:00,30.2716,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"East Los Angeles, Boyle Heights",South Coast AQMD,Resurrection Church,34.0223,-118.2060,67,Teledyne M651,M651-3501,87101,Total Particle Count,09/23/2019 04:00:00,28.2883,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"East Los Angeles, Boyle Heights",South Coast AQMD,Resurrection Church,34.0223,-118.2060,67,Teledyne M651,M651-3501,87101,Total Particle Count,09/23/2019 05:00:00,19.4741,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"East Los Angeles, Boyle Heights",South Coast AQMD,Resurrection Church,34.0223,-118.2060,67,Teledyne M651,M651-3501,87101,Total Particle Count,09/23/2019 06:00:00,13.5533,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"East Los Angeles, Boyle Heights",South Coast AQMD,Resurrection Church,34.0223,-118.2060,67,Teledyne M651,M651-3501,87101,Total Particle Count,09/23/2019 07:00:00,11.3919,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"East Los Angeles, Boyle Heights",South Coast AQMD,Resurrection Church,34.0223,-118.2060,67,Teledyne M651,M651-3501,87101,Total Particle Count,09/23/2019 08:00:00,8.8777,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"East Los Angeles, Boyle Heights",South Coast AQMD,Resurrection Church,34.0223,-118.2060,67,Teledyne M651,M651-3501,87101,Total Particle Count,09/23/2019 09:00:00,10.5965,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"East Los Angeles, Boyle Heights",South Coast AQMD,Resurrection Church,34.0223,-118.2060,67,Teledyne M651,M651-3501,87101,Total Particle Count,09/23/2019 10:00:00,15.7808,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"East Los Angeles, Boyle Heights",South Coast AQMD,Resurrection Church,34.0223,-118.2060,67,Teledyne M651,M651-3501,87101,Total Particle Count,09/23/2019 11:00:00,13.5718,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"East Los Angeles, Boyle Heights",South Coast AQMD,Resurrection Church,34.0223,-118.2060,67,Teledyne M651,M651-3501,87101,Total Particle Count,09/23/2019 12:00:00,21.0491,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"East Los Angeles, Boyle Heights",South Coast AQMD,Resurrection Church,34.0223,-118.2060,67,Teledyne M651,M651-3501,87101,Total Particle Count,09/23/2019 13:00:00,36.25,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"East Los Angeles, Boyle Heights",South Coast AQMD,Resurrection Church,34.0223,-118.2060,67,Teledyne M651,M651-3501,87101,Total Particle Count,09/23/2019 14:00:00,32.4191,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"East Los Angeles, Boyle Heights",South Coast AQMD,Resurrection Church,34.0223,-118.2060,67,Teledyne M651,M651-3501,87101,Total Particle Count,09/23/2019 15:00:00,20.3274,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"East Los Angeles, Boyle Heights",South Coast AQMD,Resurrection Church,34.0223,-118.2060,67,Teledyne M651,M651-3501,87101,Total Particle Count,09/23/2019 16:00:00,10.5933,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"East Los Angeles, Boyle Heights",South Coast AQMD,Resurrection Church,34.0223,-118.2060,67,Teledyne M651,M651-3501,87101,Total Particle Count,09/23/2019 17:00:00,9.0033,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"East Los Angeles, Boyle Heights",South Coast AQMD,Resurrection Church,34.0223,-118.2060,67,Teledyne M651,M651-3501,87101,Total Particle Count,09/23/2019 18:00:00,10.3975,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"East Los Angeles, Boyle Heights",South Coast AQMD,Resurrection Church,34.0223,-118.2060,67,Teledyne M651,M651-3501,87101,Total Particle Count,09/23/2019 19:00:00,9.7471,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"East Los Angeles, Boyle Heights",South Coast AQMD,Resurrection Church,34.0223,-118.2060,67,Teledyne M651,M651-3501,87101,Total Particle Count,09/23/2019 20:00:00,10.4304,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"East Los Angeles, Boyle Heights",South Coast AQMD,Resurrection Church,34.0223,-118.2060,67,Teledyne M651,M651-3501,87101,Total Particle Count,09/23/2019 21:00:00,10.0125,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"East Los Angeles, Boyle Heights",South Coast AQMD,Resurrection Church,34.0223,-118.2060,67,Teledyne M651,M651-3501,87101,Total Particle Count,09/23/2019 22:00:00,10.4926,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"East Los Angeles, Boyle Heights",South Coast AQMD,Resurrection Church,34.0223,-118.2060,67,Teledyne M651,M651-3501,87101,Total Particle Count,09/23/2019 23:00:00,10.05,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"East Los Angeles, Boyle Heights",South Coast AQMD,Resurrection Church,34.0223,-118.2060,67,Teledyne M651,M651-3501,87101,Total Particle Count,09/24/2019 00:00:00,13.4205,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"East Los Angeles, Boyle Heights",South Coast AQMD,Resurrection Church,34.0223,-118.2060,67,Teledyne M651,M651-3501,87101,Total Particle Count,09/24/2019 01:00:00,13.21,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"East Los Angeles, Boyle Heights",South Coast AQMD,Resurrection Church,34.0223,-118.2060,67,Teledyne M651,M651-3501,87101,Total Particle Count,09/24/2019 02:00:00,12.4883,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"East Los Angeles, Boyle Heights",South Coast AQMD,Resurrection Church,34.0223,-118.2060,67,Teledyne M651,M651-3501,87101,Total Particle Count,09/24/2019 03:00:00,13.5355,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"East Los Angeles, Boyle Heights",South Coast AQMD,Resurrection Church,34.0223,-118.2060,67,Teledyne M651,M651-3501,87101,Total Particle Count,09/24/2019 04:00:00,12.5083,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"East Los Angeles, Boyle Heights",South Coast AQMD,Resurrection Church,34.0223,-118.2060,67,Teledyne M651,M651-3501,87101,Total Particle Count,09/24/2019 05:00:00,18.4505,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"East Los Angeles, Boyle Heights",South Coast AQMD,Resurrection Church,34.0223,-118.2060,67,Teledyne M651,M651-3501,87101,Total Particle Count,09/24/2019 06:00:00,20.2294,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"East Los Angeles, Boyle Heights",South Coast AQMD,Resurrection Church,34.0223,-118.2060,67,Teledyne M651,M651-3501,87101,Total Particle Count,09/24/2019 07:00:00,20.2749,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"East Los Angeles, Boyle Heights",South Coast AQMD,Resurrection Church,34.0223,-118.2060,67,Teledyne M651,M651-3501,87101,Total Particle Count,09/24/2019 08:00:00,20.145,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"East Los Angeles, Boyle Heights",South Coast AQMD,Resurrection Church,34.0223,-118.2060,67,Teledyne M651,M651-3501,87101,Total Particle Count,09/24/2019 09:00:00,24.2972,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"East Los Angeles, Boyle Heights",South Coast AQMD,Resurrection Church,34.0223,-118.2060,67,Teledyne M651,M651-3501,87101,Total Particle Count,09/24/2019 10:00:00,28.1866,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"East Los Angeles, Boyle Heights",South Coast AQMD,Resurrection Church,34.0223,-118.2060,67,Teledyne M651,M651-3501,87101,Total Particle Count,09/24/2019 11:00:00,25.7961,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"East Los Angeles, Boyle Heights",South Coast AQMD,Resurrection Church,34.0223,-118.2060,67,Teledyne M651,M651-3501,87101,Total Particle Count,09/24/2019 12:00:00,26.6561,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"East Los Angeles, Boyle Heights",South Coast AQMD,Resurrection Church,34.0223,-118.2060,67,Teledyne M651,M651-3501,87101,Total Particle Count,09/24/2019 13:00:00,21.7011,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"East Los Angeles, Boyle Heights",South Coast AQMD,Resurrection Church,34.0223,-118.2060,67,Teledyne M651,M651-3501,87101,Total Particle Count,09/24/2019 14:00:00,14.6594,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"East Los Angeles, Boyle Heights",South Coast AQMD,Resurrection Church,34.0223,-118.2060,67,Teledyne M651,M651-3501,87101,Total Particle Count,09/24/2019 15:00:00,11.6712,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"East Los Angeles, Boyle Heights",South Coast AQMD,Resurrection Church,34.0223,-118.2060,67,Teledyne M651,M651-3501,87101,Total Particle Count,09/24/2019 16:00:00,10.7707,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"East Los Angeles, Boyle Heights",South Coast AQMD,Resurrection Church,34.0223,-118.2060,67,Teledyne M651,M651-3501,87101,Total Particle Count,09/24/2019 17:00:00,11.3837,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"East Los Angeles, Boyle Heights",South Coast AQMD,Resurrection Church,34.0223,-118.2060,67,Teledyne M651,M651-3501,87101,Total Particle Count,09/24/2019 18:00:00,18.6455,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"East Los Angeles, Boyle Heights",South Coast AQMD,Resurrection Church,34.0223,-118.2060,67,Teledyne M651,M651-3501,87101,Total Particle Count,09/24/2019 19:00:00,20.9527,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"East Los Angeles, Boyle Heights",South Coast AQMD,Resurrection Church,34.0223,-118.2060,67,Teledyne M651,M651-3501,87101,Total Particle Count,09/24/2019 20:00:00,20.5588,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"East Los Angeles, Boyle Heights",South Coast AQMD,Resurrection Church,34.0223,-118.2060,67,Teledyne M651,M651-3501,87101,Total Particle Count,09/24/2019 21:00:00,27.6149,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"East Los Angeles, Boyle Heights",South Coast AQMD,Resurrection Church,34.0223,-118.2060,67,Teledyne M651,M651-3501,87101,Total Particle Count,09/24/2019 22:00:00,19.4588,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"East Los Angeles, Boyle Heights",South Coast AQMD,Resurrection Church,34.0223,-118.2060,67,Teledyne M651,M651-3501,87101,Total Particle Count,09/24/2019 23:00:00,19.7833,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"East Los Angeles, Boyle Heights",South Coast AQMD,Resurrection Church,34.0223,-118.2060,67,Teledyne M651,M651-3501,87101,Total Particle Count,09/25/2019 00:00:00,16.6805,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"East Los Angeles, Boyle Heights",South Coast AQMD,Resurrection Church,34.0223,-118.2060,67,Teledyne M651,M651-3501,87101,Total Particle Count,09/25/2019 01:00:00,11.5193,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"East Los Angeles, Boyle Heights",South Coast AQMD,Resurrection Church,34.0223,-118.2060,67,Teledyne M651,M651-3501,87101,Total Particle Count,09/25/2019 02:00:00,9.2559,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"East Los Angeles, Boyle Heights",South Coast AQMD,Resurrection Church,34.0223,-118.2060,67,Teledyne M651,M651-3501,87101,Total Particle Count,09/25/2019 03:00:00,12.2132,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"East Los Angeles, Boyle Heights",South Coast AQMD,Resurrection Church,34.0223,-118.2060,67,Teledyne M651,M651-3501,87101,Total Particle Count,09/25/2019 04:00:00,18.8755,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"East Los Angeles, Boyle Heights",South Coast AQMD,Resurrection Church,34.0223,-118.2060,67,Teledyne M651,M651-3501,87101,Total Particle Count,09/25/2019 05:00:00,10.0676,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"East Los Angeles, Boyle Heights",South Coast AQMD,Resurrection Church,34.0223,-118.2060,67,Teledyne M651,M651-3501,87101,Total Particle Count,09/25/2019 06:00:00,16.5261,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"East Los Angeles, Boyle Heights",South Coast AQMD,Resurrection Church,34.0223,-118.2060,67,Teledyne M651,M651-3501,87101,Total Particle Count,09/25/2019 07:00:00,16.3333,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"East Los Angeles, Boyle Heights",South Coast AQMD,Resurrection Church,34.0223,-118.2060,67,Teledyne M651,M651-3501,87101,Total Particle Count,09/25/2019 08:00:00,14.3756,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"East Los Angeles, Boyle Heights",South Coast AQMD,Resurrection Church,34.0223,-118.2060,67,Teledyne M651,M651-3501,87101,Total Particle Count,09/25/2019 09:00:00,13.3405,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"East Los Angeles, Boyle Heights",South Coast AQMD,Resurrection Church,34.0223,-118.2060,67,Teledyne M651,M651-3501,87101,Total Particle Count,09/25/2019 10:00:00,17.2466,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"East Los Angeles, Boyle Heights",South Coast AQMD,Resurrection Church,34.0223,-118.2060,67,Teledyne M651,M651-3501,87101,Total Particle Count,09/25/2019 11:00:00,21.1238,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"East Los Angeles, Boyle Heights",South Coast AQMD,Resurrection Church,34.0223,-118.2060,67,Teledyne M651,M651-3501,87101,Total Particle Count,09/25/2019 12:00:00,18.485,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"East Los Angeles, Boyle Heights",South Coast AQMD,Resurrection Church,34.0223,-118.2060,67,Teledyne M651,M651-3501,87101,Total Particle Count,09/25/2019 13:00:00,20.3622,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"East Los Angeles, Boyle Heights",South Coast AQMD,Resurrection Church,34.0223,-118.2060,67,Teledyne M651,M651-3501,87101,Total Particle Count,09/25/2019 14:00:00,21.0255,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"East Los Angeles, Boyle Heights",South Coast AQMD,Resurrection Church,34.0223,-118.2060,67,Teledyne M651,M651-3501,87101,Total Particle Count,09/25/2019 15:00:00,25.1261,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"East Los Angeles, Boyle Heights",South Coast AQMD,Resurrection Church,34.0223,-118.2060,67,Teledyne M651,M651-3501,87101,Total Particle Count,09/25/2019 16:00:00,24.9666,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"East Los Angeles, Boyle Heights",South Coast AQMD,Resurrection Church,34.0223,-118.2060,67,Teledyne M651,M651-3501,87101,Total Particle Count,09/25/2019 17:00:00,11.7547,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"East Los Angeles, Boyle Heights",South Coast AQMD,Resurrection Church,34.0223,-118.2060,67,Teledyne M651,M651-3501,87101,Total Particle Count,09/25/2019 18:00:00,9.2093,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"East Los Angeles, Boyle Heights",South Coast AQMD,Resurrection Church,34.0223,-118.2060,67,Teledyne M651,M651-3501,87101,Total Particle Count,09/25/2019 19:00:00,8.0829,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"East Los Angeles, Boyle Heights",South Coast AQMD,Resurrection Church,34.0223,-118.2060,67,Teledyne M651,M651-3501,87101,Total Particle Count,09/25/2019 20:00:00,7.0953,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"East Los Angeles, Boyle Heights",South Coast AQMD,Resurrection Church,34.0223,-118.2060,67,Teledyne M651,M651-3501,87101,Total Particle Count,09/25/2019 21:00:00,5.7242,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"East Los Angeles, Boyle Heights",South Coast AQMD,Resurrection Church,34.0223,-118.2060,67,Teledyne M651,M651-3501,87101,Total Particle Count,09/25/2019 22:00:00,6.1359,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"East Los Angeles, Boyle Heights",South Coast AQMD,Resurrection Church,34.0223,-118.2060,67,Teledyne M651,M651-3501,87101,Total Particle Count,09/25/2019 23:00:00,8.2915,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"East Los Angeles, Boyle Heights",South Coast AQMD,Resurrection Church,34.0223,-118.2060,67,Teledyne M651,M651-3501,87101,Total Particle Count,09/26/2019 00:00:00,9.78,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"East Los Angeles, Boyle Heights",South Coast AQMD,Resurrection Church,34.0223,-118.2060,67,Teledyne M651,M651-3501,87101,Total Particle Count,09/26/2019 01:00:00,6.049,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"East Los Angeles, Boyle Heights",South Coast AQMD,Resurrection Church,34.0223,-118.2060,67,Teledyne M651,M651-3501,87101,Total Particle Count,09/26/2019 02:00:00,10.5775,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"East Los Angeles, Boyle Heights",South Coast AQMD,Resurrection Church,34.0223,-118.2060,67,Teledyne M651,M651-3501,87101,Total Particle Count,09/26/2019 03:00:00,12.4559,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"East Los Angeles, Boyle Heights",South Coast AQMD,Resurrection Church,34.0223,-118.2060,67,Teledyne M651,M651-3501,87101,Total Particle Count,09/26/2019 04:00:00,10.4601,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"East Los Angeles, Boyle Heights",South Coast AQMD,Resurrection Church,34.0223,-118.2060,67,Teledyne M651,M651-3501,87101,Total Particle Count,09/26/2019 05:00:00,9.8528,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"East Los Angeles, Boyle Heights",South Coast AQMD,Resurrection Church,34.0223,-118.2060,67,Teledyne M651,M651-3501,87101,Total Particle Count,09/26/2019 06:00:00,13.4521,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"East Los Angeles, Boyle Heights",South Coast AQMD,Resurrection Church,34.0223,-118.2060,67,Teledyne M651,M651-3501,87101,Total Particle Count,09/26/2019 07:00:00,13.2611,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"East Los Angeles, Boyle Heights",South Coast AQMD,Resurrection Church,34.0223,-118.2060,67,Teledyne M651,M651-3501,87101,Total Particle Count,09/26/2019 08:00:00,13.706,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"East Los Angeles, Boyle Heights",South Coast AQMD,Resurrection Church,34.0223,-118.2060,67,Teledyne M651,M651-3501,87101,Total Particle Count,09/26/2019 09:00:00,13.3189,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"East Los Angeles, Boyle Heights",South Coast AQMD,Resurrection Church,34.0223,-118.2060,67,Teledyne M651,M651-3501,87101,Total Particle Count,09/26/2019 10:00:00,13.451,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"East Los Angeles, Boyle Heights",South Coast AQMD,Resurrection Church,34.0223,-118.2060,67,Teledyne M651,M651-3501,87101,Total Particle Count,09/26/2019 11:00:00,14.0311,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"East Los Angeles, Boyle Heights",South Coast AQMD,Resurrection Church,34.0223,-118.2060,67,Teledyne M651,M651-3501,87101,Total Particle Count,09/26/2019 12:00:00,13.5198,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
Los Angeles,"East Los Angeles, Boyle Heights",South Coast AQMD,Resurrection Church,34.0223,-118.2060,67,Teledyne M651,M651-3501,87101,Total Particle Count,09/26/2019 13:00:00,21.4297,,kcounts/cm3,,,Pass,Pass,Pass,Pass,Passed all checks,No,
