County,Community,DataProvider,Site,Latitude,Longitude,Elevation,Instrument,MonitorId,ParameterId,Parameter,MeasurementStartTime,MeasuredValue,AdjustedValue,Units,AdjustmentDesc,DataProviderFlag,LowerLimitCheck,UpperLimitCheck,RepeatingValueCheck,SpikeCheck,PreliminaryQCResult,VerifiedByProvider,LastUpdateDate
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/11/2019 20:00:00,835.4166,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/11/2019 21:00:00,821.4166,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/11/2019 22:00:00,826.5499,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/11/2019 23:00:00,1142.4499,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/12/2019 00:00:00,1238.4832,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/12/2019 01:00:00,1101.0666,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/12/2019 02:00:00,1132.1166,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/12/2019 03:00:00,1105.2833,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/12/2019 04:00:00,1031.8666,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/12/2019 05:00:00,1025.1333,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/12/2019 06:00:00,1336.6666,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/12/2019 07:00:00,1332.1666,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/12/2019 08:00:00,1310.1999,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/12/2019 09:00:00,944.9333,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/12/2019 10:00:00,391.3666,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/12/2019 11:00:00,134.3333,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/12/2019 12:00:00,155.6,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/12/2019 13:00:00,185.3833,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/12/2019 14:00:00,634.0666,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/12/2019 15:00:00,1188.3666,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/12/2019 16:00:00,1459.5666,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/12/2019 17:00:00,929.3666,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/12/2019 18:00:00,964.8499,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/12/2019 19:00:00,1003.0166,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/12/2019 20:00:00,1045.9666,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/12/2019 21:00:00,1495.4,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/12/2019 22:00:00,1329.9166,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/12/2019 23:00:00,2026.2166,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/13/2019 00:00:00,1467.9832,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/13/2019 01:00:00,1419.4166,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/13/2019 02:00:00,1431.9333,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/13/2019 03:00:00,1263.3499,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/13/2019 04:00:00,1341.3666,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/13/2019 05:00:00,1247.9499,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/13/2019 06:00:00,1842.3,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/13/2019 07:00:00,1397.4,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/13/2019 08:00:00,890.75,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/13/2019 09:00:00,1070.3666,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/13/2019 10:00:00,758.3833,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/13/2019 11:00:00,336.5166,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/13/2019 12:00:00,342.1499,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/13/2019 13:00:00,598.7,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/13/2019 14:00:00,774.4666,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/13/2019 15:00:00,1030.15,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/13/2019 16:00:00,906.15,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/13/2019 17:00:00,677.5,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/13/2019 18:00:00,744.25,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/13/2019 19:00:00,1302.8333,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/13/2019 20:00:00,1264.0833,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/13/2019 21:00:00,1218.4499,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/13/2019 22:00:00,1489.5833,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/13/2019 23:00:00,1664.3499,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/14/2019 00:00:00,1517.5666,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/14/2019 01:00:00,1378.3499,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/14/2019 02:00:00,1279.5333,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/14/2019 03:00:00,1171.9166,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/14/2019 04:00:00,1198.6833,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/14/2019 05:00:00,1232.0167,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/14/2019 06:00:00,1178.6166,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/14/2019 07:00:00,973.7666,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/14/2019 08:00:00,645.9666,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/14/2019 09:00:00,873.8166,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/14/2019 10:00:00,737.7333,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/14/2019 11:00:00,643.2333,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/14/2019 12:00:00,639.3333,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/14/2019 13:00:00,410.1,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/14/2019 14:00:00,550.7666,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/14/2019 15:00:00,695.3333,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/14/2019 16:00:00,753.1666,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/14/2019 17:00:00,907.4,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/14/2019 18:00:00,994.3666,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/14/2019 19:00:00,940.0833,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/14/2019 20:00:00,801.5833,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/14/2019 21:00:00,1092.9,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/14/2019 22:00:00,1695.4499,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/14/2019 23:00:00,1650.4333,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/15/2019 00:00:00,1369.5333,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/15/2019 01:00:00,1205.1666,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/15/2019 02:00:00,1544.25,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/15/2019 03:00:00,1383.3166,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/15/2019 04:00:00,1235.8333,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/15/2019 05:00:00,1227.4,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/15/2019 06:00:00,1156.9,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/15/2019 07:00:00,846.6333,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/15/2019 08:00:00,689.1833,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/15/2019 09:00:00,571.0166,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/15/2019 10:00:00,518.9166,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/15/2019 11:00:00,526.7166,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/15/2019 12:00:00,243.4833,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/15/2019 13:00:00,284.3166,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/15/2019 14:00:00,316.8166,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/15/2019 15:00:00,354.2999,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/15/2019 16:00:00,302.7666,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/15/2019 17:00:00,297.0499,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/15/2019 18:00:00,341.1,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
San Bernardino,"Muscoy, San Bernardino",South Coast AQMD,San Bernardino,34.1067,-117.2741,316,Magee AE33,AE33-SNBO,88313,Black Carbon PM2.5 (BC),09/15/2019 19:00:00,522.2333,,ng/m3 (25 C),,,Pass,Pass,Pass,Pass,Passed all checks,No,
